reward,success
-10.748182894504051,0.0
-29.160715950362658,0.0
-9.987467396783135,0.0
-15.250912761769795,0.0
-35.06707840937043,0.0
-14.868279428053263,0.0
-6.2510337473332385,1.0
-5.320336584861498,1.0
-28.26871522126843,0.0
-15.809599277107393,0.0
-23.51032200680417,0.0
-11.491709082043066,0.0
-13.839746205237708,0.0
-6.633200509177211,1.0
-6.91896482067505,1.0
-12.705017452123696,0.0
-23.49216112635672,0.0
-15.242869969569623,0.0
-8.74682387407837,1.0
-17.388803538984416,0.0
-19.83750263320015,0.0
-17.548872406027126,0.0
-5.582022432776231,1.0
-10.538629840483717,0.0
-20.979320787318503,0.0
-19.787600542449226,0.0
-5.933112857433802,1.0
-8.70271220641036,1.0
-20.618513613118473,0.0
-7.69927040068822,1.0
-5.281585274662267,1.0
-21.78886107724039,0.0
-12.54474085848218,0.0
-21.30426546182349,0.0
-23.472237829381136,0.0
-5.376210663691101,1.0
-18.95702680983038,0.0
-6.252593851091623,1.0
-10.185774712219207,0.0
-16.565700854374818,0.0
-21.104075211798257,0.0
-14.318797858273971,0.0
-25.28997006946632,0.0
-9.853075072923193,0.0
-8.151025241914905,1.0
-11.418685366537172,0.0
-4.910807160823355,1.0
-4.258907015946001,1.0
-20.109627852947238,0.0
-8.858560315962885,0.0
-25.765474147118216,0.0
-7.883961309337086,1.0
-16.950378443546104,0.0
-13.39252390695715,0.0
-5.390148870324779,1.0
-14.944087033997024,0.0
-5.209488345605447,1.0
-23.10347589153151,0.0
-6.628257759579721,1.0
-13.152852590611593,0.0
-9.010880781770847,0.0
-4.9333785649854525,1.0
-6.081375830927942,1.0
-12.459836535127709,0.0
-6.801002477098008,1.0
-19.23916483079186,0.0
-4.6305460582867255,1.0
-14.467979324039428,0.0
-5.348220766846075,1.0
-5.278783973188712,1.0
-33.26729711533077,0.0
-7.706475063084799,1.0
-17.27550238753889,0.0
-21.93053359886567,0.0
-11.81931014275198,0.0
-3.7169254803829226,1.0
-27.849081193362373,0.0
-21.668463671982717,0.0
-6.409437424205316,1.0
-5.7607089460937715,1.0
-27.099372981885047,0.0
-9.570649890690131,1.0
-18.87145402650571,0.0
-15.080270424306677,0.0
-4.766622494678903,1.0
-3.7601452568460614,1.0
-27.87624007453878,0.0
-13.005266417083043,0.0
-7.007565716401846,1.0
-18.073300126880024,0.0
-12.120133780783181,0.0
-9.309708763206537,0.0
-16.038353732231588,0.0
-13.30476784515369,0.0
-6.756562820191794,1.0
-5.223764813814897,1.0
-8.657178807524291,0.0
-4.949999214378883,1.0
-4.565737307739394,1.0
-9.044033269226153,0.0
-19.12000764098382,0.0
-10.206867525711445,0.0
-18.180030136769844,0.0
-19.604561512561418,0.0
-24.692930223441177,0.0
-9.763541715806598,0.0
-4.709120696429827,1.0
-13.25055702840958,0.0
-16.086278212394188,0.0
-13.38725645159496,0.0
-8.799763682813946,0.0
-5.2226545588135025,1.0
-16.202966926925203,0.0
-17.69778446631882,0.0
-9.305389135261635,0.0
-17.501155416192223,0.0
-23.893339416520856,0.0
-27.18962933280538,0.0
-14.402546485230054,0.0
-14.830828728331051,0.0
-11.177248501290618,0.0
-22.561880099476827,0.0
-14.708600983231214,0.0
-16.65967713617192,0.0
-5.21062941789299,1.0
-24.28932843118986,0.0
-21.29378226749368,0.0
-9.781755331593276,0.0
-4.205350711718626,1.0
-4.707840513189908,1.0
-16.216823078862063,0.0
-13.908857677455147,0.0
-5.8168556827351825,1.0
-13.315765838715693,0.0
-14.65797005031245,0.0
-13.02723993348546,0.0
-4.767950443222497,1.0
-22.849543549626606,0.0
-9.295899165908738,0.0
-19.95337540267407,0.0
-13.122143775331775,0.0
-10.534743459712125,0.0
-3.950892813819679,1.0
-12.25610571286617,0.0
-19.78723134638111,0.0
-22.50143240809074,0.0
-5.786790651307243,1.0
-22.304432874729006,0.0
-10.97412699800653,0.0
-19.793411963557528,0.0
-14.61650453702392,0.0
-18.57160803766989,0.0
-15.346805357287561,0.0
-9.25376263686383,1.0
-15.206414807310248,0.0
-26.756718926923593,0.0
-5.159994460455819,1.0
-4.819099068777121,1.0
-22.14661343137993,0.0
-14.527033266865862,0.0
-15.571506629869928,0.0
-30.547269214482093,0.0
-8.941289267502105,0.0
-15.355053330011978,0.0
-21.613732567598603,0.0
-11.926136458785544,0.0
-4.503249559932222,1.0
-23.424457921695872,0.0
-14.47037176376273,0.0
-14.828593720491018,0.0
-8.078595832980405,0.0
-5.844654739310216,1.0
-7.14949674390108,1.0
-18.861654546446598,0.0
-8.140104363840837,1.0
-15.168414268062602,0.0
-11.53460830304552,0.0
-8.87451474984854,0.0
-35.51607633035641,0.0
-18.97930985058765,0.0
-4.591506011234217,1.0
-31.635049221233917,0.0
-19.87301303139553,0.0
-13.462308390975165,0.0
-8.89637191120259,0.0
-10.661721880529887,1.0
-9.119448474242336,0.0
-17.891910721607918,0.0
-6.704268643855424,1.0
-4.865512442199566,1.0
-24.844544413093526,0.0
-31.210285160844208,0.0
-4.763037151096647,1.0
-13.080009921234634,0.0
-17.960242525120453,0.0
-20.63872237538051,0.0
-9.384837104342441,0.0
-4.945224223391371,1.0
-14.408307997784213,0.0
-10.910582935169709,0.0
-24.45567536412945,0.0
-6.477501480252594,1.0
-3.351229451977567,1.0
-6.226951363855202,1.0
-8.844097606605798,0.0
-21.33954254728731,0.0
-9.712402399933858,0.0
-3.796829094848112,1.0
-8.715420313314615,1.0
-19.977950983346286,0.0
-12.140110359868943,0.0
-8.381565599184553,1.0
-13.609696597674779,0.0
-6.895812127783748,1.0
-16.301104963465807,0.0
-15.603436949878603,0.0
-22.07345031979501,0.0
-9.862416198966466,1.0
-11.562335510063674,0.0
-4.682562815913955,1.0
-23.677691629729754,0.0
-9.682838018942281,0.0
-6.78653954481527,1.0
-14.227904081217424,0.0
-9.570203822408661,0.0
-16.953526856236046,0.0
-8.886689799440697,1.0
-16.015095453105417,0.0
-22.320926965173907,0.0
-15.168458075036046,0.0
-24.158786116173147,0.0
-4.402196144040445,1.0
-13.207839435799293,0.0
-28.07264363036178,0.0
-29.29466613981717,0.0
-21.34780220840834,0.0
-11.906765768941586,0.0
-6.6955561756787745,1.0
-5.0807053706525185,1.0
-9.719561139370104,0.0
-24.236824655969166,0.0
-5.26914829265071,1.0
-14.90818620655461,0.0
-10.152330054636764,0.0
-17.562347499182067,0.0
-4.425613992266825,1.0
-12.349857706100922,0.0
-22.883933983554876,0.0
-15.447222886445045,0.0
-20.290066725075263,0.0
-14.965823627030247,0.0
-12.02583070674745,0.0
-12.989818572447186,0.0
-25.34252235637641,0.0
-19.131911212349937,0.0
-11.951411624416817,0.0
-4.985465185296544,1.0
-8.557340248810217,0.0
-10.434530100356895,0.0
-13.633496202197506,0.0
-10.32430849746725,0.0
-5.6967332995202,1.0
-4.491609521915801,1.0
-12.331567550127312,0.0
-13.18516129717639,0.0
-26.83549037896081,0.0
-26.029125381234035,0.0
-10.361034618110128,0.0
-4.932406122384205,1.0
-11.112708654074769,0.0
-3.843512635839375,1.0
-11.416876763528583,0.0
-5.1455242916864705,0.0
-22.284094898758948,0.0
-20.995442277611623,0.0
-8.057531042736478,0.0
-12.14751419400949,0.0
-9.114846575788786,0.0
-7.5692772754166056,1.0
-14.053652438270571,0.0
-18.46747480825989,0.0
-21.766015926804243,0.0
-12.46498988110529,0.0
-9.531805448941755,1.0
-4.1418437255266305,1.0
-18.14254217612335,0.0
-9.176559068286418,0.0
-16.250806936535266,0.0
-5.946332158730098,1.0
-6.37299308243224,1.0
-19.80457545768601,0.0
-18.939480410294607,0.0
-17.315835132324334,0.0
-8.843476558581523,1.0
-13.740922856495738,0.0
-7.053584902715502,1.0
-10.599511177376352,0.0
-12.31438612494495,0.0
-8.768809616919205,0.0
-12.70748567048493,0.0
-8.845430369324458,0.0
-11.255788344951215,0.0
-16.969632003254446,0.0
-8.661044969353547,0.0
-5.289504736906926,1.0
-24.236636543849308,0.0
-23.89300941208452,0.0
-4.4404188427054,1.0
-9.114035194089205,1.0
-5.1850796218948245,1.0
-26.333028395800564,0.0
-23.272625437708264,0.0
-18.726940636447296,0.0
-11.726235004890091,0.0
-11.16816835098676,1.0
-7.3004837009647385,1.0
-21.525690602505552,0.0
-15.215181088218374,0.0
-6.102740680922504,1.0
-22.17289314761423,0.0
-6.007984539557978,1.0
-7.550913913032964,1.0
-12.363977065818217,0.0
-10.862590656383661,0.0
-13.624765099790494,0.0
-17.72700743653474,0.0
-5.986563327914883,1.0
-19.011843252943546,0.0
-17.666558538135558,0.0
-17.191357545758787,0.0
-10.76479607339973,0.0
-19.012815161198173,0.0
-5.424223687835023,1.0
-24.354708346179052,0.0
-5.92534658662768,1.0
-9.53446393289798,0.0
-8.201681157124082,0.0
-9.497210648499516,0.0
-7.143952906132107,1.0
-13.236337891481742,0.0
-6.490954893188222,1.0
-21.31333479328468,0.0
-5.3088799906693565,1.0
-5.105056585031138,1.0
-21.580183884921798,0.0
-7.003159140600213,1.0
-19.624587353113075,0.0
-26.57952012015958,0.0
-23.924402071339,0.0
-4.919227820649796,1.0
-4.449672954138655,1.0
-14.419461932248767,0.0
-10.202385547694517,0.0
-10.136406250675984,0.0
-5.763620888538974,1.0
-10.529170315602784,0.0
-20.833754453893643,0.0
-5.010515610816279,1.0
-9.424062533984092,0.0
-10.50597314303195,1.0
-12.271580775816862,0.0
-20.590366150889814,0.0
-5.70817495261567,1.0
-13.531235629127696,0.0
-6.285371101801713,1.0
-12.684155195242486,0.0
-25.413293230195798,0.0
-3.6382424202965695,1.0
-9.885653062597042,0.0
-18.171427684183488,0.0
-18.492698346329668,0.0
-12.726810677996351,0.0
-18.302045879925263,0.0
-15.846458315880389,0.0
-24.569777778474716,0.0
-5.631474979366356,1.0
-15.754453661124938,0.0
-4.890998808235897,1.0
-3.5228061896736853,1.0
-25.126057060123827,0.0
-13.136237889814526,0.0
-4.218139008448116,1.0
-22.87275104790676,0.0
-13.51371737148668,0.0
-12.578518046363374,0.0
-5.681963114735301,1.0
-28.091433858346782,0.0
-10.525490056565316,0.0
-6.683942515273564,1.0
-13.475565948075195,0.0
-23.365804788032925,0.0
-16.32882418087408,0.0
-12.475311649421633,0.0
-19.81374991548167,0.0
-18.963425136037184,0.0
-24.894912272392958,0.0
-18.22785079991063,0.0
-9.699699026188064,0.0
-9.549454682580341,0.0
-9.075251163273473,1.0
-20.555564849056136,0.0
-10.729441970383029,0.0
-13.307788515804335,0.0
-21.501167791595126,0.0
-8.958532204339711,1.0
-15.66017747598032,0.0
-18.06206662536296,0.0
-10.986444738846588,0.0
-13.885056117749476,0.0
-17.397494598527263,0.0
-19.407505162005133,0.0
-4.513392553957359,1.0
-31.167610187349368,0.0
-18.437242057963264,0.0
-14.69554312443811,0.0
-19.174413766777402,0.0
-30.337370677249105,0.0
-5.74106924883732,1.0
-10.344018966590623,0.0
-3.8691755075922756,1.0
-22.285822904757303,0.0
-19.498843179759078,0.0
-27.320888800639576,0.0
-21.368141575192872,0.0
-12.867386674191268,0.0
-25.187695583329745,0.0
-6.384834148306264,1.0
-6.503110035995476,1.0
-19.777568687248777,0.0
-9.426488158853298,0.0
-20.698932952879748,0.0
-3.5506134976822996,1.0
-24.484440378260064,0.0
-10.27649800228958,0.0
-12.831571895239446,0.0
-10.714517745616687,0.0
-13.155186427942269,0.0
-26.53860810679509,0.0
-25.248941072369554,0.0
-5.412303423244145,1.0
-21.474556392185086,0.0
-8.929613625371926,0.0
-11.185092487231367,0.0
-4.259196170672468,1.0
-17.841266999184395,0.0
-6.093420158501537,1.0
-18.73934888581195,0.0
-16.695542766640404,0.0
-12.596495045120276,0.0
-5.815598668934555,1.0
-30.072695406953347,0.0
-5.616835684232377,1.0
-24.284398194754935,0.0
-10.344308457155126,0.0
-15.244856575205338,0.0
-15.117989778333047,0.0
-8.590331161427256,0.0
-17.900675967769853,0.0
-21.54455174825686,0.0
-9.289296289161761,0.0
-11.49870429567691,0.0
-20.23865748004216,0.0
-18.936616221220092,0.0
-14.87825380841996,0.0
-18.461219921518246,0.0
-6.086910499135515,1.0
-13.448249445965054,0.0
-21.17198618015145,0.0
-3.7195627470562687,1.0
-19.863664106797327,0.0
-12.586429789283478,0.0
-6.089387451088784,1.0
-16.08588755679813,0.0
-27.273299480733765,0.0
-20.533129633088304,0.0
-11.700949321917621,0.0
-26.538771424308507,0.0
-13.93463457831211,0.0
-10.84444516337541,0.0
-4.3463852708740935,1.0
-15.40983492548724,0.0
-9.783853157328972,0.0
-6.9582242399042,0.0
-28.053266125482985,0.0
-26.569595474729216,0.0
-27.231821941429065,0.0
-6.163376417581253,1.0
-9.411535163832488,1.0
-20.83498403550117,0.0
-16.50982108414611,0.0
-14.190910438306569,0.0
-25.882365617162687,0.0
-15.990889844022815,0.0
-10.435828131197567,0.0
-25.19931297191674,0.0
-16.424486190599318,0.0
-20.294079284217347,0.0
-6.44504264986452,1.0
-27.809527715821385,0.0
-13.062751248972697,0.0
-7.710090118029763,0.0
-11.074201798563127,0.0
-22.11515243235638,0.0
-23.484968308060846,0.0
-10.815212836173473,0.0
-12.01712465473981,0.0
-6.604521204534249,1.0
-4.738752245879335,1.0
-12.395681601877149,0.0
-22.108835929434893,0.0
-4.568407710608148,1.0
-18.607191528924517,0.0
-21.82408060669373,0.0
-5.241015507746421,1.0
-7.075645769363669,1.0
-9.31412996997409,0.0
-19.37803469176527,0.0
-5.683959889784157,1.0
-8.897636968165193,0.0
-10.479280455660158,0.0
-16.610653975857886,0.0
-5.409532696191388,1.0
-11.461469474478413,0.0
-26.19535719890364,0.0
-5.12670395626292,1.0
-24.513594293501807,0.0
-11.879086650893926,0.0
-19.645595457518464,0.0
-5.377591759288302,1.0
-7.56454144466421,1.0
-13.31631694481491,0.0
-4.455252253831566,1.0
-3.9827746632601113,1.0
-5.053344457758847,1.0
-13.727377242792489,0.0
-21.889137364669505,0.0
-23.684192806431806,0.0
-13.085502437689323,0.0
-28.15174360359861,0.0
-11.882158280507952,0.0
-23.849568274061625,0.0
-15.861500619142996,0.0
-22.698926319232907,0.0
-23.21380028032029,0.0
-13.88310652236715,0.0
-12.65765133054362,0.0
-4.629031079715479,1.0
-11.026676756113533,0.0
-9.344109480774938,1.0
-21.024949503524613,0.0
-23.871345704158415,0.0
-5.490746370657891,1.0
-15.178445217793314,0.0
-9.821102248022902,0.0
-21.741761574169132,0.0
-4.416879251626879,1.0
-29.790049776991214,0.0
-7.5287725788199475,0.0
-15.537149451231848,0.0
-15.705323119480632,0.0
-26.303685252994327,0.0
-10.94894685164174,0.0
-4.280741275133695,1.0
-16.96110356458785,0.0
-6.656409547538967,1.0
-15.313482848054607,0.0
-20.04613750871,0.0
-5.744727505286023,1.0
-3.957075484125453,1.0
-5.917388168206909,1.0
-28.065865311517925,0.0
-25.681344888718684,0.0
-5.353599818369399,1.0
-10.092032779854522,1.0
-5.684981308745306,1.0
-7.588565131191424,1.0
-18.462460841079118,0.0
-8.600568542165693,1.0
-4.185325054391328,1.0
-4.193574385432551,1.0
-8.832957852855868,1.0
-20.027812579536622,0.0
-5.832893425541898,1.0
-9.286109952252973,0.0
-9.828158457810241,0.0
-11.233099847466006,0.0
-7.948164525998701,0.0
-13.102345443497672,0.0
-7.446921578594606,1.0
-15.723304560716858,0.0
-12.841112086160205,0.0
-3.458455754745907,1.0
-11.467512771864133,0.0
-5.002603611364537,1.0
-27.603104098725044,0.0
-4.350574946636793,1.0
-3.9759287053797303,1.0
-4.766834291648843,1.0
-21.980945538055977,0.0
-24.352505169917166,0.0
-27.777161348798412,0.0
-20.857742557353355,0.0
-12.060138759666163,0.0
-4.614502712434414,1.0
-19.916103359676466,0.0
-4.91978202815561,1.0
-22.771856328954932,0.0
-4.2064275923025765,1.0
-16.30904634581473,0.0
